pwsid,enforcement_actions_36m,formal_actions_60m,informal_actions_60m,penalty_count_60m,recent_enforcement_flag,days_since_last_enforcement,enforcement_risk_component
OH5744912,0,0,0,0,False,,0
OH5745012,0,0,0,0,False,6828.0,0
OH5745112,0,0,0,0,False,6409.0,0
OH5745212,0,0,0,0,False,13189.0,0
OH5745312,0,0,0,0,False,,0
OH5745412,0,0,0,0,False,9997.0,0
OH5745512,0,0,0,0,False,13102.0,0
OH5745612,0,0,0,0,False,7002.0,0
OH5745712,0,0,0,0,False,14109.0,0
OH5745812,0,0,0,0,False,,0
OH5745815,0,0,0,0,False,,0
OH5745912,0,0,0,0,False,2966.0,0
OH5746012,0,0,0,0,False,7002.0,0
OH5746112,0,0,0,0,False,,0
OH5746312,0,0,0,0,False,6828.0,0
OH5746412,0,0,0,0,False,10223.0,0
OH5746512,0,0,0,0,False,6428.0,0
OH5746612,0,0,0,0,False,10734.0,0
OH5746712,0,0,0,0,False,12346.0,0
OH5746812,0,0,0,0,False,2790.0,0
OH5746912,0,0,0,0,False,3911.0,0
OH5747012,0,0,0,0,False,2623.0,0
OH5747112,0,0,0,0,False,4855.0,0
OH5747312,2,0,5,0,True,171.0,51
OH5747412,0,0,0,0,False,7002.0,0
OH5747512,0,0,6,0,False,1316.0,30
OH5747612,0,0,0,0,False,6359.0,0
OH5747712,2,0,6,0,True,171.0,56
OH5747812,12,2,21,0,True,382.0,100
OH5748012,42,2,33,0,True,171.0,100
OH5748112,0,0,0,0,False,7002.0,0
OH5748212,0,0,0,0,False,6695.0,0
OH5748312,0,0,0,0,False,4231.0,0
OH5748512,0,0,0,0,False,6704.0,0
OH5748612,0,0,0,0,False,6163.0,0
OH5748712,0,0,0,0,False,8177.0,0
OH5748812,0,0,0,0,False,5762.0,0
OH5748912,0,0,0,0,False,,0
OH5749012,0,0,0,0,False,6359.0,0
OH5749112,0,0,0,0,False,6890.0,0
OH5749212,0,0,0,0,False,4275.0,0
OH5749312,0,0,0,0,False,4618.0,0
OH5749512,0,0,0,0,False,6704.0,0
OH5749612,0,0,0,0,False,5629.0,0
OH5749812,0,0,0,0,False,4404.0,0
OH5749912,0,0,0,0,False,5245.0,0
OH5750112,0,0,0,0,False,,0
OH5750212,9,1,6,0,True,649.0,100
OH5750312,5,0,4,0,True,474.0,70
OH5750412,0,0,0,0,False,,0
OH5750512,8,0,9,0,True,184.0,100
OH5750612,0,0,0,0,False,,0
OH5750613,0,0,0,0,False,,0
OH5750615,8,0,7,0,True,365.0,100
OH5750616,12,0,10,0,True,263.0,100
OH5750617,0,0,0,0,False,2566.0,0
OH5750618,11,0,9,0,True,290.0,100
OH5750619,11,0,10,0,True,290.0,100
OH5750620,12,0,10,0,True,263.0,100
OH5750621,12,0,10,0,True,263.0,100
OH5750622,12,0,10,0,True,263.0,100
OH5750624,0,0,0,0,False,,0
OH5750625,0,0,0,0,False,,0
OH5750626,8,0,7,0,True,368.0,100
OH5750627,8,0,7,0,True,365.0,100
OH5750628,8,0,7,0,True,365.0,100
OH5750629,8,0,7,0,True,365.0,100
OH5750630,0,0,0,0,False,,0
OH5800003,0,0,0,0,False,,0
OH5800112,1,0,2,0,True,722.0,28
OH5800212,0,0,0,0,False,1859.0,0
OH5800312,0,0,0,0,False,15824.0,0
OH5800412,4,0,4,0,True,242.0,62
OH5800512,0,0,0,0,False,2049.0,0
OH5800612,0,0,0,0,False,12258.0,0
OH5800712,12,2,18,0,True,206.0,100
OH5800812,0,0,0,0,False,,0
OH5800912,8,0,7,0,True,348.0,100
OH5801003,0,0,0,0,False,7002.0,0
OH5801103,1,0,1,0,True,187.0,23
OH5801203,0,0,0,0,False,2328.0,0
OH5830012,0,0,0,0,False,,0
OH5830112,0,0,0,0,False,,0
OH5830212,0,0,0,0,False,11980.0,0
OH5830312,5,1,3,0,True,913.0,81
OH5830412,0,0,0,0,False,,0
OH5830512,0,0,0,0,False,,0
OH5830612,0,0,0,0,False,,0
OH5830712,0,0,0,0,False,,0
OH5830812,0,0,0,0,False,,0
OH5830912,0,0,0,0,False,,0
OH5831012,0,0,0,0,False,9560.0,0
OH5831112,3,3,8,0,True,1011.0,100
OH5831212,0,0,0,0,False,2192.0,0
OH5831312,0,0,0,0,False,4618.0,0
OH5831412,0,0,0,0,False,8756.0,0
OH5831512,0,0,0,0,False,9576.0,0
OH5831612,0,0,0,0,False,,0
OH5831712,0,0,0,0,False,4357.0,0
OH5831812,0,0,0,0,False,12659.0,0
OH5831912,0,0,0,0,False,,0
OH5832012,0,0,0,0,False,,0
OH5832112,0,0,0,0,False,,0
OH5832212,0,0,0,0,False,9097.0,0
OH5832312,0,0,0,0,False,,0
OH5832412,0,0,0,0,False,,0
OH5832512,0,0,0,0,False,,0
OH5832612,0,0,0,0,False,,0
OH5832712,0,0,0,0,False,8788.0,0
OH5832812,0,0,0,0,False,8783.0,0
OH5832912,0,0,0,0,False,2886.0,0
OH5833012,0,0,0,0,False,7682.0,0
OH5833112,0,0,0,0,False,2755.0,0
OH5833212,0,0,0,0,False,,0
OH5833312,0,0,0,0,False,2791.0,0
OH5833412,0,0,0,0,False,8255.0,0
OH5833512,0,0,0,0,False,8005.0,0
OH5833612,0,0,0,0,False,,0
OH5833712,0,0,0,0,False,2490.0,0
OH5833812,0,0,0,0,False,2486.0,0
OH5833912,0,0,0,0,False,6764.0,0
OH5834014,0,0,0,0,False,14431.0,0
OH5834112,0,0,0,0,False,,0
OH5834212,0,0,0,0,False,,0
OH5834319,0,0,0,0,False,,0
OH5834412,0,0,0,0,False,,0
OH5834512,0,0,0,0,False,11229.0,0
OH5834611,0,0,0,0,False,13037.0,0
OH5834614,0,0,0,0,False,,0
OH5834622,0,0,0,0,False,4882.0,0
OH5834712,0,0,0,0,False,,0
OH5834812,0,0,0,0,False,9207.0,0
OH5834912,0,0,0,0,False,,0
OH5835012,0,0,0,0,False,,0
OH5835118,0,0,0,0,False,13750.0,0
OH5835218,0,0,0,0,False,13750.0,0
OH5835311,0,0,0,0,False,13211.0,0
OH5835312,0,0,0,0,False,8572.0,0
OH5835412,0,0,0,0,False,,0
OH5835512,0,0,0,0,False,,0
OH5835612,0,0,0,0,False,,0
OH5835712,0,0,0,0,False,9446.0,0
OH5835812,0,0,0,0,False,,0
OH5835912,0,0,0,0,False,,0
OH5836012,0,0,0,0,False,,0
OH5836112,0,0,0,0,False,5442.0,0
OH5836212,0,0,0,0,False,12659.0,0
OH5836308,0,0,0,0,False,,0
OH5836412,0,0,0,0,False,6764.0,0
OH5836512,0,0,0,0,False,5170.0,0
OH5836612,5,0,9,0,True,194.0,95
OH5836712,0,0,0,0,False,6742.0,0
OH5836713,0,0,0,0,False,3960.0,0
OH5836716,9,0,6,0,True,620.0,100
OH5900012,0,0,0,0,False,,0
OH5900112,3,0,4,0,True,795.0,54
OH5900212,0,0,0,0,False,11741.0,0
OH5900312,0,0,0,0,False,12360.0,0
OH5900412,0,0,0,0,False,4275.0,0
OH5900512,0,0,0,0,False,5629.0,0
OH5900612,0,0,0,0,False,16643.0,0
OH5900712,2,0,1,0,True,389.0,31
OH5900812,0,0,0,0,False,7576.0,0
OH5900903,0,0,0,0,False,,0
OH5901012,0,0,0,0,False,7002.0,0
OH5901103,0,0,0,0,False,,0
OH5930012,0,0,0,0,False,,0
OH5930112,0,0,0,0,False,,0
OH5930212,0,0,0,0,False,,0
OH5930312,0,0,0,0,False,,0
OH5930412,0,0,0,0,False,,0
OH5930512,0,0,0,0,False,,0
OH5930612,0,0,0,0,False,,0
OH5930712,0,0,0,0,False,,0
OH5930812,0,0,0,0,False,13662.0,0
OH5930912,0,0,0,0,False,,0
OH5931012,0,0,0,0,False,,0
OH5931112,0,0,0,0,False,,0
OH5931212,0,0,0,0,False,10125.0,0
OH5931312,0,0,0,0,False,,0
OH5931412,0,0,0,0,False,,0
OH5931512,0,0,0,0,False,,0
OH5931612,0,0,0,0,False,,0
OH5931712,0,0,0,0,False,7002.0,0
OH5931812,0,0,0,0,False,4331.0,0
OH5931912,0,0,0,0,False,,0
OH5932012,0,0,0,0,False,,0
OH5932112,0,0,0,0,False,9667.0,0
OH5932212,0,0,0,0,False,5157.0,0
OH5932312,0,0,0,0,False,,0
OH5932412,0,0,0,0,False,,0
OH5932512,0,0,0,0,False,,0
OH5932612,0,0,0,0,False,,0
OH5932712,0,0,0,0,False,,0
OH5932812,0,0,0,0,False,,0
OH5932912,0,0,0,0,False,,0
OH5933012,0,0,0,0,False,,0
OH5933112,0,0,0,0,False,,0
OH5933212,0,0,0,0,False,13120.0,0
OH5933312,0,0,0,0,False,,0
OH5933412,0,0,0,0,False,,0
OH5933512,0,0,0,0,False,,0
OH5933612,0,0,0,0,False,,0
OH5933712,0,0,0,0,False,11337.0,0
OH5933812,0,0,0,0,False,14492.0,0
OH5933912,0,0,0,0,False,13021.0,0
OH5934012,0,0,0,0,False,12928.0,0
OH5934112,0,0,0,0,False,,0
OH5934212,0,0,0,0,False,,0
OH5934312,0,0,0,0,False,8894.0,0
OH5934412,0,0,0,0,False,,0
OH5934512,0,0,0,0,False,6742.0,0
OH5934612,0,0,0,0,False,,0
OH5934712,0,0,0,0,False,6437.0,0
OH5934812,0,0,0,0,False,8285.0,0
OH5934912,0,0,0,0,False,,0
OH5935012,0,0,0,0,False,,0
OH5935112,0,0,0,0,False,,0
OH5935212,0,0,0,0,False,,0
OH5935312,0,0,0,0,False,,0
OH5935512,0,0,0,0,False,7002.0,0
OH5935612,0,0,0,0,False,,0
OH5935712,3,0,3,0,True,667.0,49
OH5935812,4,0,4,0,True,667.0,62
OH5935912,0,0,0,0,False,,0
OH5936012,0,0,0,0,False,10609.0,0
OH5936112,0,0,0,0,False,,0
OH5936212,0,0,0,0,False,7002.0,0
OH5936312,0,0,0,0,False,10641.0,0
OH5936412,0,0,0,0,False,3579.0,0
OH5936512,0,0,0,0,False,11929.0,0
OH5936612,0,0,0,0,False,11093.0,0
OH5936712,0,0,0,0,False,2818.0,0
OH5936812,0,0,0,0,False,,0
OH5936912,0,0,0,0,False,,0
OH5937012,0,0,0,0,False,,0
OH5937112,0,0,0,0,False,10799.0,0
OH5937212,0,0,0,0,False,,0
OH5937312,0,0,0,0,False,,0
OH5937412,0,0,0,0,False,,0
OH5937512,0,0,0,0,False,,0
OH5937612,0,0,0,0,False,,0
OH5937712,0,0,0,0,False,,0
OH5937812,0,0,0,0,False,,0
OH5937912,0,0,0,0,False,,0
OH5938012,0,0,0,0,False,,0
OH5938112,0,0,0,0,False,,0
OH5938212,0,0,0,0,False,,0
OH5938312,0,0,0,0,False,,0
OH5938412,0,0,0,0,False,5006.0,0
OH5938512,0,0,0,0,False,,0
OH5938612,0,0,0,0,False,,0
OH5938712,0,0,0,0,False,,0
OH5938812,0,0,0,0,False,10757.0,0
OH5938912,0,0,0,0,False,,0
OH5939012,0,0,0,0,False,,0
OH5939112,0,0,0,0,False,14122.0,0
OH5939212,0,0,0,0,False,,0
OH5939312,0,0,0,0,False,,0
OH5939412,0,0,0,0,False,,0
OH5939512,0,0,0,0,False,12009.0,0
OH5939612,0,0,0,0,False,13204.0,0
OH5939712,0,0,0,0,False,,0
OH5939812,0,0,0,0,False,13561.0,0
OH5939912,0,0,0,0,False,,0
OH5940012,0,0,0,0,False,7299.0,0
OH5940112,0,0,0,0,False,7002.0,0
OH5940212,0,0,0,0,False,,0
OH5940312,0,0,0,0,False,12654.0,0
OH5940412,0,0,0,0,False,,0
OH5940512,0,0,0,0,False,,0
OH5940612,0,0,0,0,False,,0
OH5940712,0,0,0,0,False,12525.0,0
OH5940812,0,0,0,0,False,11929.0,0
OH5940912,0,0,0,0,False,11929.0,0
OH5941012,0,0,0,0,False,10964.0,0
OH5941112,0,0,0,0,False,4750.0,0
OH5941222,0,0,0,0,False,2468.0,0
OH5941312,0,0,0,0,False,,0
OH5941412,0,0,0,0,False,4168.0,0
OH5941512,0,0,0,0,False,9732.0,0
OH5941612,0,0,0,0,False,10097.0,0
OH5941712,0,0,0,0,False,,0
OH5941812,0,0,0,0,False,,0
OH5941912,0,0,0,0,False,4684.0,0
OH5942012,0,0,0,0,False,4712.0,0
OH5942112,0,0,0,0,False,5828.0,0
OH5942212,3,0,3,0,True,832.0,49
OH5942312,0,0,0,0,False,3460.0,0
OH5942412,0,0,0,0,False,6094.0,0
OH5942512,0,0,0,0,False,,0
OH5942612,0,0,0,0,False,2998.0,0
OH5942712,0,0,3,0,False,1761.0,15
OH5942713,0,0,0,0,False,,0
OH5942714,0,0,0,0,False,2586.0,0
OH5942715,0,0,0,0,False,,0
OH5942716,0,0,0,0,False,,0
OH6000012,0,0,0,0,False,8451.0,0
OH6000112,0,0,0,0,False,16461.0,0
OH6000212,1,0,1,0,True,548.0,23
OH6000303,11,0,10,0,True,185.0,100
OH6000315,0,0,0,0,False,13637.0,0
OH6000412,2,0,1,0,True,473.0,31
OH6000503,0,0,0,0,False,3596.0,0
OH6000612,4,0,4,0,True,233.0,62
OH6000712,0,0,0,0,False,13485.0,0
OH6000715,0,0,0,0,False,12637.0,0
OH6000812,0,0,0,0,False,8678.0,0
OH6000912,0,0,0,0,False,,0
OH6001012,0,0,0,0,False,14708.0,0
OH6001112,0,0,0,0,False,8905.0,0
OH6001212,0,0,0,0,False,,0
OH6001312,0,0,0,0,False,,0
OH6001411,34,2,52,0,True,199.0,100
OH6001512,0,0,0,0,False,,0
OH6001612,0,0,0,0,False,,0
OH6001711,2,0,3,0,True,242.0,41
OH6001812,0,0,0,0,False,6828.0,0
OH6001912,2,0,2,0,True,242.0,36
OH6002012,0,0,0,0,False,9735.0,0
OH6002112,7,0,5,0,True,234.0,91
OH6002212,0,0,0,0,False,4888.0,0
OH6002312,0,0,0,0,False,,0
OH6002412,0,0,0,0,False,,0
OH6002512,0,0,0,0,False,5629.0,0
OH6002612,0,0,0,0,False,,0
OH6002712,0,0,0,0,False,2210.0,0
OH6002812,0,0,0,0,False,4686.0,0
OH6002903,0,0,0,0,False,3596.0,0
OH6003003,0,0,0,0,False,7579.0,0
OH6003103,0,0,0,0,False,,0
OH6003203,0,0,0,0,False,,0
OH6030012,0,0,0,0,False,,0
OH6030112,0,0,0,0,False,9355.0,0
OH6030212,0,0,0,0,False,9923.0,0
OH6030312,0,0,0,0,False,,0
OH6030412,0,0,0,0,False,,0
OH6030512,0,0,0,0,False,,0
OH6030612,0,0,0,0,False,,0
OH6030712,0,0,0,0,False,,0
OH6030812,0,0,0,0,False,,0
OH6030912,0,0,0,0,False,8977.0,0
OH6031012,0,0,0,0,False,,0
OH6031112,0,0,0,0,False,,0
OH6031212,0,0,0,0,False,,0
OH6031319,0,0,0,0,False,,0
OH6031412,0,0,0,0,False,,0
OH6031512,0,0,0,0,False,,0
OH6031612,0,0,0,0,False,12659.0,0
OH6031712,0,0,0,0,False,8215.0,0
OH6031812,0,0,0,0,False,6819.0,0
OH6031912,0,0,0,0,False,,0
OH6032012,0,0,0,0,False,13113.0,0
OH6032112,0,0,0,0,False,9368.0,0
OH6032212,0,0,0,0,False,,0
OH6032312,0,0,0,0,False,,0
OH6032412,0,0,0,0,False,13849.0,0
OH6032512,0,0,0,0,False,12699.0,0
OH6032612,0,0,0,0,False,10194.0,0
OH6032712,0,0,0,0,False,,0
OH6032812,0,0,0,0,False,,0
OH6032912,0,0,0,0,False,,0
OH6033012,0,0,0,0,False,13296.0,0
OH6033112,0,0,0,0,False,,0
OH6033212,0,0,0,0,False,,0
OH6033312,0,0,0,0,False,3524.0,0
OH6033412,0,0,0,0,False,,0
OH6033512,0,0,0,0,False,,0
OH6033612,0,0,0,0,False,,0
OH6033712,0,0,0,0,False,,0
OH6033812,0,0,0,0,False,,0
OH6033912,0,0,0,0,False,15944.0,0
OH6034012,0,0,0,0,False,,0
OH6034112,0,0,0,0,False,,0
OH6034212,0,0,0,0,False,,0
OH6034312,0,0,0,0,False,,0
OH6034412,0,0,0,0,False,,0
OH6034512,0,0,0,0,False,,0
OH6034612,0,0,0,0,False,,0
OH6034712,0,0,0,0,False,,0
OH6034812,0,0,0,0,False,7002.0,0
OH6034912,0,0,0,0,False,7912.0,0
OH6035012,0,0,0,0,False,,0
OH6035112,0,0,0,0,False,,0
OH6035212,0,0,0,0,False,9102.0,0
OH6035312,0,0,0,0,False,,0
OH6035412,0,0,0,0,False,,0
OH6035512,0,0,0,0,False,10827.0,0
OH6035612,6,0,5,0,True,652.0,83
OH6035712,0,0,0,0,False,8327.0,0
OH6035812,0,0,0,0,False,6779.0,0
OH6035912,0,0,0,0,False,,0
OH6036012,0,0,0,0,False,,0
OH6036112,0,0,0,0,False,,0
OH6036212,0,0,0,0,False,,0
OH6036312,0,0,0,0,False,,0
OH6036412,0,0,0,0,False,,0
OH6036512,0,0,0,0,False,,0
OH6036612,0,0,0,0,False,,0
OH6036712,0,0,0,0,False,3880.0,0
OH6036812,0,0,0,0,False,,0
OH6036912,0,0,0,0,False,12141.0,0
OH6037012,0,0,0,0,False,,0
OH6037112,0,0,0,0,False,,0
OH6037212,0,0,0,0,False,4590.0,0
OH6037312,0,0,0,0,False,,0
OH6037412,0,0,0,0,False,,0
OH6037512,0,0,0,0,False,,0
OH6037612,0,0,0,0,False,,0
OH6037712,0,0,0,0,False,,0
OH6037812,0,0,0,0,False,8936.0,0
OH6037912,16,0,11,0,True,194.0,100
OH6038012,0,0,0,0,False,,0
OH6038112,0,0,0,0,False,,0
OH6038212,0,0,0,0,False,,0
OH6038312,0,0,0,0,False,,0
OH6038412,0,0,0,0,False,7002.0,0
OH6038512,0,0,0,0,False,,0
OH6038612,0,0,0,0,False,,0
OH6038712,0,0,0,0,False,,0
OH6038812,0,0,0,0,False,,0
OH6038912,0,0,0,0,False,,0
OH6039011,0,0,0,0,False,,0
OH6039112,0,0,0,0,False,10026.0,0
OH6039212,0,0,0,0,False,10411.0,0
OH6039312,0,0,0,0,False,,0
OH6039412,0,0,0,0,False,,0
OH6039512,0,0,0,0,False,,0
OH6039612,0,0,0,0,False,,0
OH6039712,0,0,0,0,False,,0
OH6039812,0,0,0,0,False,,0
OH6039912,0,0,0,0,False,,0
OH6040012,0,0,0,0,False,,0
OH6040112,0,0,0,0,False,,0
OH6040212,0,0,0,0,False,,0
OH6040312,0,0,0,0,False,,0
OH6040412,0,0,0,0,False,6819.0,0
OH6040512,0,0,0,0,False,,0
OH6040612,0,0,0,0,False,10382.0,0
OH6040712,0,0,0,0,False,,0
OH6040812,0,0,0,0,False,,0
OH6040912,0,0,0,0,False,,0
OH6041012,0,0,0,0,False,,0
OH6041112,0,0,0,0,False,,0
OH6041212,0,0,0,0,False,,0
OH6041312,0,0,0,0,False,7002.0,0
OH6041412,0,0,0,0,False,,0
OH6041511,0,0,0,0,False,6764.0,0
OH6041512,0,0,0,0,False,,0
OH6041612,0,0,0,0,False,8440.0,0
OH6041712,0,0,0,0,False,,0
OH6041812,0,0,0,0,False,,0
OH6041912,0,0,0,0,False,,0
OH6042012,0,0,0,0,False,11161.0,0
OH6042112,0,0,0,0,False,8003.0,0
OH6042212,0,0,0,0,False,13007.0,0
OH6042312,0,0,0,0,False,,0
OH6042412,0,0,0,0,False,10886.0,0
OH6042512,0,0,0,0,False,,0
OH6042612,0,0,0,0,False,13347.0,0
OH6042712,0,0,0,0,False,,0
OH6042812,0,0,0,0,False,3206.0,0
OH6042912,0,0,0,0,False,3790.0,0
OH6043008,0,0,0,0,False,,0
OH6043112,0,0,4,0,False,1207.0,20
OH6043212,0,0,0,0,False,9951.0,0
OH6043312,0,0,0,0,False,11236.0,0
OH6043412,0,0,0,0,False,6913.0,0
OH6043512,0,0,0,0,False,11688.0,0
OH6043612,0,0,0,0,False,,0
OH6043712,0,0,0,0,False,,0
OH6043812,0,0,0,0,False,5157.0,0
OH6043912,0,0,0,0,False,10273.0,0
OH6044012,0,0,0,0,False,9929.0,0
OH6044112,0,0,0,0,False,9376.0,0
OH6044212,0,0,0,0,False,9667.0,0
OH6044312,0,0,0,0,False,9577.0,0
OH6044412,0,0,0,0,False,4966.0,0
OH6044512,0,0,0,0,False,8583.0,0
OH6044712,0,0,0,0,False,6428.0,0
OH6044812,0,0,0,0,False,6828.0,0
OH6044912,0,0,0,0,False,5734.0,0
OH6045012,0,0,0,0,False,,0
OH6045112,0,0,0,0,False,,0
OH6045212,0,0,0,0,False,,0
OH6045312,0,0,3,0,False,1195.0,15
OH6045412,0,0,0,0,False,4712.0,0
OH6045712,0,0,0,0,False,3251.0,0
OH6045813,0,2,15,0,False,1158.0,100
OH6045814,0,0,0,0,False,2796.0,0
OH6045815,0,0,0,0,False,,0
OH6045816,0,0,0,0,False,2966.0,0
OH6045817,5,0,7,0,True,306.0,85
OH6045818,0,0,0,0,False,,0
OH6045819,0,0,0,0,False,,0
OH6100011,3,0,2,0,True,304.0,44
OH6100103,2,0,5,0,True,242.0,51
OH6100203,0,0,0,0,False,2280.0,0
OH6100303,13,0,10,0,True,242.0,100
OH6100403,9,0,8,0,True,229.0,100
OH6100412,0,0,0,0,False,,0
OH6100503,3,0,3,0,True,242.0,49
OH6130012,0,0,0,0,False,10365.0,0
OH6130103,0,0,0,0,False,,0
OH6130219,0,0,0,0,False,12602.0,0
OH6130319,0,0,0,0,False,,0
OH6130412,0,0,0,0,False,,0
OH6130511,0,0,0,0,False,,0
OH6130612,0,0,0,0,False,11264.0,0
OH6130712,0,0,0,0,False,,0
OH6130812,0,0,0,0,False,,0
OH6130912,0,0,0,0,False,,0
OH6131012,0,0,0,0,False,,0
OH6131112,0,0,0,0,False,,0
OH6131219,0,0,0,0,False,,0
OH6131319,0,0,0,0,False,,0
OH6131411,0,0,0,0,False,,0
OH6131512,0,0,0,0,False,,0
OH6131612,0,0,0,0,False,,0
OH6131712,0,0,0,0,False,,0
OH6131812,0,0,0,0,False,,0
OH6131912,0,0,0,0,False,,0
OH6200012,0,0,0,0,False,9818.0,0
OH6200112,0,0,0,0,False,14219.0,0
OH6200212,0,0,0,0,False,9840.0,0
OH6200312,0,0,0,0,False,13388.0,0
OH6200412,6,0,4,0,True,293.0,78
OH6200512,0,0,0,0,False,,0
OH6200612,0,0,0,0,False,9374.0,0
OH6200712,5,0,4,0,True,348.0,70
OH6200811,0,0,0,0,False,9867.0,0
OH6200912,0,0,0,0,False,9550.0,0
OH6201003,8,0,10,0,True,275.0,100
OH6201012,0,0,0,0,False,,0
OH6201112,0,0,0,0,False,9461.0,0
OH6201212,4,0,7,0,True,190.0,77
OH6201312,0,0,0,0,False,2083.0,0
OH6201412,0,0,0,0,False,9550.0,0
OH6201511,0,0,0,0,False,9605.0,0
OH6201612,0,0,0,0,False,10917.0,0
OH6201712,0,0,0,0,False,9826.0,0
OH6201812,0,0,0,0,False,9656.0,0
OH6201911,0,0,0,0,False,4110.0,0
OH6202011,0,0,0,0,False,9667.0,0
OH6202112,0,0,0,0,False,10082.0,0
OH6202212,0,0,0,0,False,,0
OH6202312,0,0,0,0,False,,0
OH6202411,11,0,8,0,True,232.0,100
OH6202512,0,0,0,0,False,9685.0,0
OH6202603,5,0,6,0,True,380.0,80
OH6202615,0,0,0,0,False,,0
OH6202711,0,0,0,0,False,8180.0,0
OH6202812,0,0,0,0,False,9854.0,0
OH6202912,0,0,0,0,False,9667.0,0
OH6203012,0,0,0,0,False,9903.0,0
OH6203112,0,0,0,0,False,13032.0,0
OH6203211,0,0,0,0,False,2335.0,0
OH6203311,5,0,6,0,True,271.0,80
OH6203412,0,0,0,0,False,14127.0,0
OH6203503,0,0,0,0,False,,0
OH6203612,0,0,0,0,False,9818.0,0
OH6203712,0,0,0,0,False,13388.0,0
OH6203812,0,0,0,0,False,9532.0,0
OH6203912,0,0,0,0,False,9362.0,0
OH6204012,0,0,0,0,False,14127.0,0
OH6204112,0,0,0,0,False,2670.0,0
OH6204212,0,0,0,0,False,,0
OH6204312,0,0,0,0,False,,0
OH6204512,0,0,0,0,False,11299.0,0
OH6204603,0,0,0,0,False,10907.0,0
OH6204712,0,0,0,0,False,,0
OH6204811,0,0,0,0,False,10033.0,0
OH6204912,0,0,0,0,False,10901.0,0
OH6205011,0,0,0,0,False,2305.0,0
OH6205012,0,0,0,0,False,,0
OH6205111,1,0,2,0,True,537.0,28
OH6230012,0,0,0,0,False,13851.0,0
OH6230112,0,0,0,0,False,,0
OH6230211,0,0,0,0,False,14114.0,0
OH6230308,0,0,0,0,False,,0
OH6230412,0,0,0,0,False,3156.0,0
OH6230512,0,0,3,0,False,1746.0,15
OH6230612,0,1,3,0,False,1563.0,31
OH6230712,0,0,0,0,False,,0
OH6230812,0,0,0,0,False,9667.0,0
OH6230912,0,0,0,0,False,3887.0,0
OH6231012,0,0,0,0,False,10105.0,0
OH6231112,0,0,0,0,False,9801.0,0
OH6231212,0,0,0,0,False,9495.0,0
OH6231312,0,0,0,0,False,9789.0,0
OH6231412,0,0,0,0,False,,0
OH6231512,0,0,0,0,False,,0
OH6231612,0,0,0,0,False,6008.0,0
OH6231712,0,0,0,0,False,9854.0,0
OH6231812,0,0,0,0,False,6997.0,0
OH6231912,0,0,0,0,False,,0
OH6232012,11,2,12,0,True,662.0,100
OH6232108,0,0,0,0,False,,0
OH6232212,0,0,0,0,False,,0
OH6232312,0,0,0,0,False,9495.0,0
OH6232412,0,0,0,0,False,12300.0,0
OH6232512,0,0,0,0,False,,0
OH6232612,0,0,0,0,False,3328.0,0
OH6232712,0,0,0,0,False,7002.0,0
OH6232812,0,0,0,0,False,,0
OH6232912,0,0,0,0,False,,0
OH6233012,0,0,0,0,False,11209.0,0
OH6233112,0,0,0,0,False,8849.0,0
OH6233212,4,0,3,0,True,263.0,57
OH6233312,0,0,0,0,False,,0
OH6233412,0,0,0,0,False,13851.0,0
OH6233512,0,0,3,0,False,1670.0,15
OH6233612,0,0,0,0,False,10652.0,0
OH6233712,0,0,0,0,False,9789.0,0
OH6233812,0,0,0,0,False,5989.0,0
OH6233912,0,0,0,0,False,13490.0,0
OH6234012,0,0,0,0,False,,0
OH6234112,0,0,0,0,False,6029.0,0
OH6234212,0,0,0,0,False,,0
OH6234312,0,0,0,0,False,9729.0,0
OH6234412,0,0,0,0,False,10761.0,0
OH6234512,0,0,0,0,False,,0
OH6234612,0,0,0,0,False,,0
OH6234712,0,0,0,0,False,,0
OH6234812,0,0,0,0,False,,0
OH6234912,0,0,0,0,False,,0
OH6235012,0,0,0,0,False,,0
OH6235112,0,0,0,0,False,,0
OH6235212,0,0,0,0,False,5161.0,0
OH6235312,0,0,0,0,False,9742.0,0
OH6235412,0,0,0,0,False,9667.0,0
OH6235512,0,0,0,0,False,,0
OH6235612,0,0,0,0,False,,0
OH6235712,0,0,0,0,False,,0
OH6235812,0,0,0,0,False,10243.0,0
OH6235912,0,0,0,0,False,,0
OH6236012,0,0,0,0,False,,0
OH6236112,0,0,0,0,False,,0
OH6236211,0,0,0,0,False,10658.0,0
OH6236312,0,0,0,0,False,7366.0,0
OH6236412,0,0,0,0,False,,0
OH6236508,0,0,0,0,False,,0
OH6236612,0,0,0,0,False,12647.0,0
OH6236712,0,0,0,0,False,,0
OH6236812,0,0,0,0,False,11259.0,0
OH6236912,0,0,0,0,False,,0
OH6237012,0,0,0,0,False,3251.0,0
OH6237112,0,0,0,0,False,,0
OH6237212,0,0,0,0,False,4512.0,0
OH6237312,0,0,0,0,False,,0
OH6237412,0,0,0,0,False,,0
OH6237512,0,0,0,0,False,,0
OH6237612,0,0,0,0,False,9667.0,0
OH6237712,0,0,0,0,False,7002.0,0
OH6237812,0,0,0,0,False,5370.0,0
OH6237912,0,0,0,0,False,,0
OH6238012,4,0,3,0,True,332.0,57
OH6238112,0,0,0,0,False,3953.0,0
OH6238212,0,0,0,0,False,,0
OH6238312,0,0,0,0,False,,0
