pwsid,enforcement_actions_36m,formal_actions_60m,informal_actions_60m,penalty_count_60m,recent_enforcement_flag,days_since_last_enforcement,enforcement_risk_component
OH5549112,0,0,0,0,False,,0
OH5549212,0,0,0,0,False,6950,0
OH5549312,0,0,0,0,False,4924,0
OH5549412,0,0,0,0,False,7003,0
OH5549512,0,0,0,0,False,5630,0
OH5549612,0,0,0,0,False,3281,0
OH5549712,0,0,0,0,False,6904,0
OH5549912,0,0,0,0,False,7810,0
OH5550012,0,0,0,0,False,3533,0
OH5550112,0,0,5,0,False,1327,25
OH5550212,4,0,4,0,True,362,62
OH5550312,0,0,0,0,False,,0
OH5550512,5,0,8,0,True,265,90
OH5550612,0,0,0,0,False,7003,0
OH5550712,0,0,0,0,False,9069,0
OH5550812,0,0,0,0,False,7702,0
OH5550912,0,0,0,0,False,5854,0
OH5551012,0,0,0,0,False,5735,0
OH5551212,16,1,20,0,True,433,100
OH5551312,0,0,0,0,False,8727,0
OH5551412,0,0,0,0,False,3434,0
OH5551512,0,0,0,0,False,4713,0
OH5551612,0,0,0,0,False,,0
OH5551812,0,0,0,0,False,5582,0
OH5551912,0,0,0,0,False,8616,0
OH5552012,0,0,0,0,False,8329,0
OH5552112,0,0,0,0,False,5805,0
OH5552212,0,0,0,0,False,7325,0
OH5552312,0,0,0,0,False,,0
OH5552412,0,0,0,0,False,6397,0
OH5552512,0,0,0,0,False,6117,0
OH5552612,0,0,0,0,False,2153,0
OH5552712,5,1,3,0,True,991,81
OH5552812,0,0,0,0,False,,0
OH5552912,0,0,0,0,False,7311,0
OH5553012,0,0,0,0,False,6704,0
OH5553112,0,0,0,0,False,,0
OH5553212,8,0,7,0,True,369,100
OH5553312,0,0,0,0,False,6095,0
OH5553412,0,0,0,0,False,2033,0
OH5553512,0,0,0,0,False,3827,0
OH5553612,0,0,0,0,False,2365,0
OH5553613,0,0,0,0,False,,0
OH5553614,3,0,3,0,True,285,49
OH5553615,0,0,0,0,False,,0
OH5553616,0,0,0,0,False,,0
OH5553617,0,0,3,0,False,1117,15
OH5553619,0,0,0,0,False,,0
OH5600012,0,0,0,0,False,7003,0
OH5600103,0,0,0,0,False,15859,0
OH5600203,0,0,0,0,False,15556,0
OH5600303,0,0,0,0,False,15859,0
OH5600412,1,0,4,0,True,538,38
OH5600503,1,0,2,0,True,878,28
OH5600511,0,0,0,0,False,15129,0
OH5600603,0,0,0,0,False,6765,0
OH5600711,15,0,19,0,True,243,100
OH5600812,9,0,8,0,True,291,100
OH5630012,0,0,0,0,False,12926,0
OH5630112,0,0,0,0,False,,0
OH5630212,0,0,0,0,False,15542,0
OH5630312,0,0,0,0,False,9246,0
OH5630412,0,0,0,0,False,15672,0
OH5630512,0,0,0,0,False,6829,0
OH5630612,0,0,0,0,False,13848,0
OH5630712,0,0,0,0,False,14395,0
OH5630812,0,0,0,0,False,,0
OH5630912,0,0,0,0,False,,0
OH5631012,0,0,0,0,False,,0
OH5631112,0,0,0,0,False,,0
OH5631212,0,0,0,0,False,,0
OH5631312,0,0,0,0,False,,0
OH5631412,0,0,0,0,False,,0
OH5631512,0,0,0,0,False,8747,0
OH5631612,0,0,0,0,False,15215,0
OH5631712,0,0,0,0,False,,0
OH5631812,0,0,0,0,False,10802,0
OH5631912,0,0,0,0,False,,0
OH5632012,0,0,0,0,False,7476,0
OH5632108,0,0,0,0,False,,0
OH5700012,0,0,0,0,False,,0
OH5700112,0,0,0,0,False,13367,0
OH5700203,3,0,2,0,True,305,44
OH5700312,0,0,0,0,False,,0
OH5700412,0,0,0,0,False,3336,0
OH5700512,0,0,1,0,False,1606,5
OH5700612,3,0,3,0,True,186,49
OH5700712,0,0,0,0,False,16587,0
OH5700722,0,0,0,0,False,,0
OH5700812,0,0,1,0,False,1392,5
OH5700912,0,0,0,0,False,1990,0
OH5701012,0,0,0,0,False,2007,0
OH5701112,0,0,0,0,False,12794,0
OH5701212,3,0,2,0,True,220,44
OH5701303,0,0,0,0,False,13221,0
OH5701312,0,0,0,0,False,,0
OH5701315,0,0,0,0,False,1839,0
OH5701403,0,0,0,0,False,,0
OH5701503,0,0,0,0,False,1839,0
OH5701603,0,0,0,0,False,,0
OH5701703,0,0,0,0,False,,0
OH5701812,4,0,3,0,True,209,57
OH5701915,0,0,0,0,False,13484,0
OH5702012,0,0,0,0,False,14642,0
OH5702022,0,0,0,0,False,,0
OH5702112,2,0,5,0,True,243,51
OH5702212,8,0,8,0,True,184,100
OH5702312,0,0,0,0,False,16498,0
OH5702403,3,0,4,0,True,243,54
OH5702512,0,0,0,0,False,2343,0
OH5702603,0,0,0,0,False,7247,0
OH5702712,5,0,4,0,True,173,70
OH5702812,9,0,8,0,True,243,100
OH5702912,0,0,0,0,False,,0
OH5703012,2,0,1,0,True,305,31
OH5703103,0,0,0,0,False,,0
OH5703212,0,0,0,0,False,7584,0
OH5703312,0,0,0,0,False,6439,0
OH5703512,1,0,0,0,True,796,18
OH5703612,0,0,0,0,False,2335,0
OH5703715,5,0,6,0,True,122,80
OH5730012,0,0,0,0,False,,0
OH5730112,0,0,0,0,False,10561,0
OH5730212,0,0,0,0,False,,0
OH5730312,0,0,0,0,False,4499,0
OH5730419,0,0,0,0,False,,0
OH5730512,0,0,0,0,False,,0
OH5730612,0,0,0,0,False,,0
OH5730712,0,0,0,0,False,15131,0
OH5730812,0,0,0,0,False,,0
OH5730912,11,0,9,0,True,242,100
OH5731012,0,0,0,0,False,5632,0
OH5731112,0,0,0,0,False,,0
OH5731212,0,0,0,0,False,7397,0
OH5731312,0,0,0,0,False,8993,0
OH5731412,0,0,0,0,False,6704,0
OH5731512,0,0,0,0,False,10554,0
OH5731612,0,0,0,0,False,,0
OH5731712,0,0,0,0,False,12347,0
OH5731812,0,0,0,0,False,,0
OH5731912,0,0,0,0,False,,0
OH5732012,0,0,0,0,False,,0
OH5732112,0,0,0,0,False,,0
OH5732212,0,0,0,0,False,,0
OH5732312,0,0,0,0,False,,0
OH5732412,0,0,0,0,False,,0
OH5732415,0,0,0,0,False,,0
OH5732512,0,0,0,0,False,,0
OH5732612,0,0,4,0,False,1633,20
OH5732712,0,0,0,0,False,,0
OH5732812,0,0,0,0,False,,0
OH5732912,0,0,0,0,False,,0
OH5733012,0,0,0,0,False,,0
OH5733112,0,0,0,0,False,6829,0
OH5733212,0,0,0,0,False,,0
OH5733312,0,0,0,0,False,,0
OH5733412,0,0,0,0,False,,0
OH5733512,0,0,0,0,False,,0
OH5733612,0,0,0,0,False,,0
OH5733712,0,0,0,0,False,,0
OH5733812,0,0,0,0,False,,0
OH5733912,0,0,0,0,False,10680,0
OH5734012,0,0,0,0,False,,0
OH5734112,0,0,0,0,False,,0
OH5734212,0,0,1,0,False,1633,5
OH5734312,0,0,0,0,False,,0
OH5734412,0,0,0,0,False,10713,0
OH5734512,0,0,0,0,False,,0
OH5734612,0,0,0,0,False,,0
OH5734712,0,0,0,0,False,11297,0
OH5734812,11,2,32,0,True,564,100
OH5734912,0,0,0,0,False,,0
OH5735012,0,0,0,0,False,11920,0
OH5735112,0,0,0,0,False,6453,0
OH5735212,0,0,0,0,False,,0
OH5735312,0,0,0,0,False,,0
OH5735412,0,0,0,0,False,,0
OH5735512,8,0,7,0,True,429,100
OH5735612,0,0,0,0,False,2153,0
OH5735712,7,0,4,0,True,429,86
OH5735812,8,0,7,0,True,429,100
OH5735912,6,1,7,0,True,429,100
OH5736012,0,0,0,0,False,6705,0
OH5736112,0,0,0,0,False,,0
OH5736212,0,0,0,0,False,,0
OH5736312,0,0,0,0,False,,0
OH5736412,0,0,0,0,False,,0
OH5736512,0,0,3,0,False,1257,15
OH5736612,0,0,0,0,False,,0
OH5736712,0,0,0,0,False,,0
OH5736819,0,0,0,0,False,,0
OH5736912,0,0,0,0,False,,0
OH5737012,0,0,0,0,False,9854,0
OH5737112,0,0,0,0,False,3981,0
OH5737212,0,0,0,0,False,,0
OH5737312,0,0,0,0,False,8928,0
OH5737412,0,0,0,0,False,15483,0
OH5737512,0,0,0,0,False,,0
OH5737612,0,0,0,0,False,11148,0
OH5737712,0,0,0,0,False,,0
OH5737812,0,0,0,0,False,,0
OH5737912,0,0,0,0,False,,0
OH5738012,0,0,0,0,False,,0
OH5738112,0,0,0,0,False,,0
OH5738212,0,0,0,0,False,,0
OH5738312,0,0,0,0,False,10274,0
OH5738412,0,0,0,0,False,,0
OH5738512,0,0,0,0,False,2459,0
OH5738612,0,0,0,0,False,5735,0
OH5738712,0,0,0,0,False,,0
OH5738812,0,0,0,0,False,10756,0
OH5738912,0,0,0,0,False,,0
OH5739012,0,0,0,0,False,9463,0
OH5739112,4,0,3,0,True,592,57
OH5739212,0,0,0,0,False,,0
OH5739312,0,0,0,0,False,,0
OH5739412,0,0,0,0,False,2642,0
OH5739512,0,0,0,0,False,,0
OH5739612,17,1,19,0,True,354,100
OH5739712,0,0,0,0,False,,0
OH5739812,0,0,0,0,False,,0
OH5739912,0,0,0,0,False,9668,0
OH5740012,0,0,0,0,False,10166,0
OH5740112,0,0,0,0,False,,0
OH5740212,17,2,15,0,True,172,100
OH5740312,0,0,0,0,False,,0
OH5740412,0,0,0,0,False,5092,0
OH5740512,0,0,0,0,False,,0
OH5740612,0,0,0,0,False,8534,0
OH5740712,0,0,0,0,False,,0
OH5740812,0,0,0,0,False,4981,0
OH5740912,0,0,0,0,False,2433,0
OH5741012,0,0,0,0,False,,0
OH5741112,0,0,0,0,False,,0
OH5741212,0,0,0,0,False,,0
OH5741312,0,0,0,0,False,,0
OH5741412,0,0,3,0,False,1410,15
OH5741512,0,0,0,0,False,,0
OH5741612,0,0,0,0,False,4251,0
OH5741712,0,0,0,0,False,10665,0
OH5741812,0,0,0,0,False,,0
OH5741912,0,0,0,0,False,,0
OH5742012,0,0,0,0,False,4142,0
OH5742112,0,0,0,0,False,13025,0
OH5742212,0,0,0,0,False,12835,0
OH5742312,0,0,0,0,False,,0
OH5742412,0,0,0,0,False,4148,0
OH5742512,0,0,0,0,False,,0
OH5742612,0,0,0,0,False,2741,0
OH5742712,0,0,0,0,False,6605,0
OH5742812,0,0,0,0,False,,0
OH5742912,0,0,0,0,False,8633,0
OH5743012,0,0,0,0,False,3790,0
OH5743112,0,0,0,0,False,,0
OH5743212,0,0,0,0,False,,0
OH5743312,0,0,0,0,False,,0
OH5743412,0,0,0,0,False,,0
OH5743512,4,0,7,0,True,269,77
OH5743612,0,0,0,0,False,,0
OH5743712,0,0,0,0,False,,0
OH5743812,0,0,0,0,False,,0
OH5743912,0,0,0,0,False,,0
OH5744012,0,0,0,0,False,,0
OH5744112,0,0,0,0,False,3741,0
OH5744212,0,0,0,0,False,,0
OH5744312,0,0,0,0,False,2579,0
OH5744412,0,0,0,0,False,,0
OH5744512,0,0,0,0,False,,0
OH5744612,0,0,0,0,False,,0
OH5744712,0,0,0,0,False,,0
OH5744812,0,0,0,0,False,,0
OH5744912,0,0,0,0,False,,0
OH5745012,0,0,0,0,False,6829,0
OH5745112,0,0,0,0,False,6410,0
OH5745212,0,0,0,0,False,13190,0
OH5745312,0,0,0,0,False,,0
OH5745412,0,0,0,0,False,9998,0
OH5745512,0,0,0,0,False,13103,0
OH5745612,0,0,0,0,False,7003,0
OH5745712,0,0,0,0,False,14110,0
OH5745812,0,0,0,0,False,,0
OH5745815,0,0,0,0,False,,0
OH5745912,0,0,0,0,False,2967,0
OH5746012,0,0,0,0,False,7003,0
OH5746112,0,0,0,0,False,,0
OH5746312,0,0,0,0,False,6829,0
OH5746412,0,0,0,0,False,10224,0
OH5746512,0,0,0,0,False,6429,0
OH5746612,0,0,0,0,False,10735,0
OH5746712,0,0,0,0,False,12347,0
OH5746812,0,0,0,0,False,2791,0
OH5746912,0,0,0,0,False,3912,0
OH5747012,0,0,0,0,False,2624,0
OH5747112,0,0,0,0,False,4856,0
OH5747312,2,0,5,0,True,172,51
OH5747412,0,0,0,0,False,7003,0
OH5747512,0,0,6,0,False,1317,30
OH5747612,0,0,0,0,False,6360,0
OH5747712,2,0,6,0,True,172,56
OH5747812,12,2,21,0,True,383,100
OH5748012,42,2,33,0,True,172,100
OH5748112,0,0,0,0,False,7003,0
OH5748212,0,0,0,0,False,6696,0
OH5748312,0,0,0,0,False,4232,0
OH5748512,0,0,0,0,False,6705,0
OH5748612,0,0,0,0,False,6164,0
OH5748712,0,0,0,0,False,8178,0
OH5748812,0,0,0,0,False,5763,0
OH5748912,0,0,0,0,False,,0
OH5749012,0,0,0,0,False,6360,0
OH5749112,0,0,0,0,False,6891,0
OH5749212,0,0,0,0,False,4276,0
OH5749312,0,0,0,0,False,4619,0
OH5749512,0,0,0,0,False,6705,0
OH5749612,0,0,0,0,False,5630,0
OH5749812,0,0,0,0,False,4405,0
OH5749912,0,0,0,0,False,5246,0
OH5750112,0,0,0,0,False,,0
OH5750212,9,1,6,0,True,650,100
OH5750312,5,0,4,0,True,475,70
OH5750412,0,0,0,0,False,,0
OH5750512,8,0,9,0,True,185,100
OH5750612,0,0,0,0,False,,0
OH5750613,0,0,0,0,False,,0
OH5750615,8,0,7,0,True,366,100
OH5750616,12,0,10,0,True,264,100
OH5750617,0,0,0,0,False,2567,0
OH5750618,11,0,9,0,True,291,100
OH5750619,11,0,10,0,True,291,100
OH5750620,12,0,10,0,True,264,100
OH5750621,12,0,10,0,True,264,100
OH5750622,12,0,10,0,True,264,100
OH5750624,0,0,0,0,False,,0
OH5750625,0,0,0,0,False,,0
OH5750626,8,0,7,0,True,369,100
OH5750627,8,0,7,0,True,366,100
OH5750628,8,0,7,0,True,366,100
OH5750629,8,0,7,0,True,366,100
OH5750630,0,0,0,0,False,,0
OH5800003,0,0,0,0,False,,0
OH5800112,1,0,2,0,True,723,28
OH5800212,0,0,0,0,False,1860,0
OH5800312,0,0,0,0,False,15825,0
OH5800412,4,0,4,0,True,243,62
OH5800512,0,0,0,0,False,2050,0
OH5800612,0,0,0,0,False,12259,0
OH5800712,12,2,18,0,True,207,100
OH5800812,0,0,0,0,False,,0
OH5800912,8,0,7,0,True,349,100
OH5801003,0,0,0,0,False,7003,0
OH5801103,1,0,1,0,True,188,23
OH5801203,0,0,0,0,False,2329,0
OH5830012,0,0,0,0,False,,0
OH5830112,0,0,0,0,False,,0
OH5830212,0,0,0,0,False,11981,0
OH5830312,5,1,3,0,True,914,81
OH5830412,0,0,0,0,False,,0
OH5830512,0,0,0,0,False,,0
OH5830612,0,0,0,0,False,,0
OH5830712,0,0,0,0,False,,0
OH5830812,0,0,0,0,False,,0
OH5830912,0,0,0,0,False,,0
OH5831012,0,0,0,0,False,9561,0
OH5831112,3,3,8,0,True,1012,100
OH5831212,0,0,0,0,False,2193,0
OH5831312,0,0,0,0,False,4619,0
OH5831412,0,0,0,0,False,8757,0
OH5831512,0,0,0,0,False,9577,0
OH5831612,0,0,0,0,False,,0
OH5831712,0,0,0,0,False,4358,0
OH5831812,0,0,0,0,False,12660,0
OH5831912,0,0,0,0,False,,0
OH5832012,0,0,0,0,False,,0
OH5832112,0,0,0,0,False,,0
OH5832212,0,0,0,0,False,9098,0
OH5832312,0,0,0,0,False,,0
OH5832412,0,0,0,0,False,,0
OH5832512,0,0,0,0,False,,0
OH5832612,0,0,0,0,False,,0
OH5832712,0,0,0,0,False,8789,0
OH5832812,0,0,0,0,False,8784,0
OH5832912,0,0,0,0,False,2887,0
OH5833012,0,0,0,0,False,7683,0
OH5833112,0,0,0,0,False,2756,0
OH5833212,0,0,0,0,False,,0
OH5833312,0,0,0,0,False,2792,0
OH5833412,0,0,0,0,False,8256,0
OH5833512,0,0,0,0,False,8006,0
OH5833612,0,0,0,0,False,,0
OH5833712,0,0,0,0,False,2491,0
OH5833812,0,0,0,0,False,2487,0
OH5833912,0,0,0,0,False,6765,0
OH5834014,0,0,0,0,False,14432,0
OH5834112,0,0,0,0,False,,0
OH5834212,0,0,0,0,False,,0
OH5834319,0,0,0,0,False,,0
OH5834412,0,0,0,0,False,,0
OH5834512,0,0,0,0,False,11230,0
OH5834611,0,0,0,0,False,13038,0
OH5834614,0,0,0,0,False,,0
OH5834622,0,0,0,0,False,4883,0
OH5834712,0,0,0,0,False,,0
OH5834812,0,0,0,0,False,9208,0
OH5834912,0,0,0,0,False,,0
OH5835012,0,0,0,0,False,,0
OH5835118,0,0,0,0,False,13751,0
OH5835218,0,0,0,0,False,13751,0
OH5835311,0,0,0,0,False,13212,0
OH5835312,0,0,0,0,False,8573,0
OH5835412,0,0,0,0,False,,0
OH5835512,0,0,0,0,False,,0
OH5835612,0,0,0,0,False,,0
OH5835712,0,0,0,0,False,9447,0
OH5835812,0,0,0,0,False,,0
OH5835912,0,0,0,0,False,,0
OH5836012,0,0,0,0,False,,0
OH5836112,0,0,0,0,False,5443,0
OH5836212,0,0,0,0,False,12660,0
OH5836308,0,0,0,0,False,,0
OH5836412,0,0,0,0,False,6765,0
OH5836512,0,0,0,0,False,5171,0
OH5836612,5,0,9,0,True,195,95
OH5836712,0,0,0,0,False,6743,0
OH5836713,0,0,0,0,False,3961,0
OH5836716,9,0,6,0,True,621,100
OH5900012,0,0,0,0,False,,0
OH5900112,3,0,4,0,True,796,54
OH5900212,0,0,0,0,False,11742,0
OH5900312,0,0,0,0,False,12361,0
OH5900412,0,0,0,0,False,4276,0
OH5900512,0,0,0,0,False,5630,0
OH5900612,0,0,0,0,False,16644,0
OH5900712,2,0,1,0,True,390,31
OH5900812,0,0,0,0,False,7577,0
OH5900903,0,0,0,0,False,,0
OH5901012,0,0,0,0,False,7003,0
OH5901103,0,0,0,0,False,,0
OH5930012,0,0,0,0,False,,0
OH5930112,0,0,0,0,False,,0
OH5930212,0,0,0,0,False,,0
OH5930312,0,0,0,0,False,,0
OH5930412,0,0,0,0,False,,0
OH5930512,0,0,0,0,False,,0
OH5930612,0,0,0,0,False,,0
OH5930712,0,0,0,0,False,,0
OH5930812,0,0,0,0,False,13663,0
OH5930912,0,0,0,0,False,,0
OH5931012,0,0,0,0,False,,0
OH5931112,0,0,0,0,False,,0
OH5931212,0,0,0,0,False,10126,0
OH5931312,0,0,0,0,False,,0
OH5931412,0,0,0,0,False,,0
OH5931512,0,0,0,0,False,,0
OH5931612,0,0,0,0,False,,0
OH5931712,0,0,0,0,False,7003,0
OH5931812,0,0,0,0,False,4332,0
OH5931912,0,0,0,0,False,,0
OH5932012,0,0,0,0,False,,0
OH5932112,0,0,0,0,False,9668,0
OH5932212,0,0,0,0,False,5158,0
OH5932312,0,0,0,0,False,,0
OH5932412,0,0,0,0,False,,0
OH5932512,0,0,0,0,False,,0
OH5932612,0,0,0,0,False,,0
OH5932712,0,0,0,0,False,,0
OH5932812,0,0,0,0,False,,0
OH5932912,0,0,0,0,False,,0
OH5933012,0,0,0,0,False,,0
OH5933112,0,0,0,0,False,,0
OH5933212,0,0,0,0,False,13121,0
OH5933312,0,0,0,0,False,,0
OH5933412,0,0,0,0,False,,0
OH5933512,0,0,0,0,False,,0
OH5933612,0,0,0,0,False,,0
OH5933712,0,0,0,0,False,11338,0
OH5933812,0,0,0,0,False,14493,0
OH5933912,0,0,0,0,False,13022,0
OH5934012,0,0,0,0,False,12929,0
OH5934112,0,0,0,0,False,,0
OH5934212,0,0,0,0,False,,0
OH5934312,0,0,0,0,False,8895,0
OH5934412,0,0,0,0,False,,0
OH5934512,0,0,0,0,False,6743,0
OH5934612,0,0,0,0,False,,0
OH5934712,0,0,0,0,False,6438,0
OH5934812,0,0,0,0,False,8286,0
OH5934912,0,0,0,0,False,,0
OH5935012,0,0,0,0,False,,0
OH5935112,0,0,0,0,False,,0
OH5935212,0,0,0,0,False,,0
OH5935312,0,0,0,0,False,,0
OH5935512,0,0,0,0,False,7003,0
OH5935612,0,0,0,0,False,,0
OH5935712,3,0,3,0,True,668,49
OH5935812,4,0,4,0,True,668,62
OH5935912,0,0,0,0,False,,0
OH5936012,0,0,0,0,False,10610,0
OH5936112,0,0,0,0,False,,0
OH5936212,0,0,0,0,False,7003,0
OH5936312,0,0,0,0,False,10642,0
OH5936412,0,0,0,0,False,3580,0
OH5936512,0,0,0,0,False,11930,0
OH5936612,0,0,0,0,False,11094,0
OH5936712,0,0,0,0,False,2819,0
OH5936812,0,0,0,0,False,,0
OH5936912,0,0,0,0,False,,0
OH5937012,0,0,0,0,False,,0
OH5937112,0,0,0,0,False,10800,0
OH5937212,0,0,0,0,False,,0
OH5937312,0,0,0,0,False,,0
OH5937412,0,0,0,0,False,,0
OH5937512,0,0,0,0,False,,0
OH5937612,0,0,0,0,False,,0
OH5937712,0,0,0,0,False,,0
OH5937812,0,0,0,0,False,,0
OH5937912,0,0,0,0,False,,0
OH5938012,0,0,0,0,False,,0
OH5938112,0,0,0,0,False,,0
OH5938212,0,0,0,0,False,,0
OH5938312,0,0,0,0,False,,0
OH5938412,0,0,0,0,False,5007,0
OH5938512,0,0,0,0,False,,0
OH5938612,0,0,0,0,False,,0
OH5938712,0,0,0,0,False,,0
OH5938812,0,0,0,0,False,10758,0
OH5938912,0,0,0,0,False,,0
OH5939012,0,0,0,0,False,,0
OH5939112,0,0,0,0,False,14123,0
OH5939212,0,0,0,0,False,,0
OH5939312,0,0,0,0,False,,0
OH5939412,0,0,0,0,False,,0
OH5939512,0,0,0,0,False,12010,0
OH5939612,0,0,0,0,False,13205,0
OH5939712,0,0,0,0,False,,0
OH5939812,0,0,0,0,False,13562,0
OH5939912,0,0,0,0,False,,0
OH5940012,0,0,0,0,False,7300,0
OH5940112,0,0,0,0,False,7003,0
OH5940212,0,0,0,0,False,,0
OH5940312,0,0,0,0,False,12655,0
OH5940412,0,0,0,0,False,,0
OH5940512,0,0,0,0,False,,0
OH5940612,0,0,0,0,False,,0
OH5940712,0,0,0,0,False,12526,0
OH5940812,0,0,0,0,False,11930,0
OH5940912,0,0,0,0,False,11930,0
OH5941012,0,0,0,0,False,10965,0
OH5941112,0,0,0,0,False,4751,0
OH5941222,0,0,0,0,False,2469,0
OH5941312,0,0,0,0,False,,0
OH5941412,0,0,0,0,False,4169,0
OH5941512,0,0,0,0,False,9733,0
OH5941612,0,0,0,0,False,10098,0
OH5941712,0,0,0,0,False,,0
OH5941812,0,0,0,0,False,,0
OH5941912,0,0,0,0,False,4685,0
OH5942012,0,0,0,0,False,4713,0
OH5942112,0,0,0,0,False,5829,0
OH5942212,3,0,3,0,True,833,49
OH5942312,0,0,0,0,False,3461,0
OH5942412,0,0,0,0,False,6095,0
OH5942512,0,0,0,0,False,,0
OH5942612,0,0,0,0,False,2999,0
OH5942712,0,0,3,0,False,1762,15
OH5942713,0,0,0,0,False,,0
OH5942714,0,0,0,0,False,2587,0
OH5942715,0,0,0,0,False,,0
OH5942716,0,0,0,0,False,,0
OH6000012,0,0,0,0,False,8452,0
OH6000112,0,0,0,0,False,16462,0
OH6000212,1,0,1,0,True,549,23
OH6000303,11,0,10,0,True,186,100
OH6000315,0,0,0,0,False,13638,0
OH6000412,2,0,1,0,True,474,31
OH6000503,0,0,0,0,False,3597,0
OH6000612,4,0,4,0,True,234,62
OH6000712,0,0,0,0,False,13486,0
OH6000715,0,0,0,0,False,12638,0
OH6000812,0,0,0,0,False,8679,0
OH6000912,0,0,0,0,False,,0
OH6001012,0,0,0,0,False,14709,0
OH6001112,0,0,0,0,False,8906,0
OH6001212,0,0,0,0,False,,0
OH6001312,0,0,0,0,False,,0
OH6001411,34,2,52,0,True,200,100
OH6001512,0,0,0,0,False,,0
OH6001612,0,0,0,0,False,,0
OH6001711,2,0,3,0,True,243,41
OH6001812,0,0,0,0,False,6829,0
OH6001912,2,0,2,0,True,243,36
OH6002012,0,0,0,0,False,9736,0
OH6002112,7,0,5,0,True,235,91
OH6002212,0,0,0,0,False,4889,0
OH6002312,0,0,0,0,False,,0
OH6002412,0,0,0,0,False,,0
OH6002512,0,0,0,0,False,5630,0
OH6002612,0,0,0,0,False,,0
OH6002712,0,0,0,0,False,2211,0
OH6002812,0,0,0,0,False,4687,0
OH6002903,0,0,0,0,False,3597,0
OH6003003,0,0,0,0,False,7580,0
OH6003103,0,0,0,0,False,,0
OH6003203,0,0,0,0,False,,0
OH6030012,0,0,0,0,False,,0
OH6030112,0,0,0,0,False,9356,0
OH6030212,0,0,0,0,False,9924,0
OH6030312,0,0,0,0,False,,0
OH6030412,0,0,0,0,False,,0
OH6030512,0,0,0,0,False,,0
OH6030612,0,0,0,0,False,,0
OH6030712,0,0,0,0,False,,0
OH6030812,0,0,0,0,False,,0
OH6030912,0,0,0,0,False,8978,0
OH6031012,0,0,0,0,False,,0
OH6031112,0,0,0,0,False,,0
OH6031212,0,0,0,0,False,,0
OH6031319,0,0,0,0,False,,0
OH6031412,0,0,0,0,False,,0
OH6031512,0,0,0,0,False,,0
OH6031612,0,0,0,0,False,12660,0
OH6031712,0,0,0,0,False,8216,0
OH6031812,0,0,0,0,False,6820,0
OH6031912,0,0,0,0,False,,0
OH6032012,0,0,0,0,False,13114,0
OH6032112,0,0,0,0,False,9369,0
OH6032212,0,0,0,0,False,,0
OH6032312,0,0,0,0,False,,0
OH6032412,0,0,0,0,False,13850,0
OH6032512,0,0,0,0,False,12700,0
OH6032612,0,0,0,0,False,10195,0
OH6032712,0,0,0,0,False,,0
OH6032812,0,0,0,0,False,,0
OH6032912,0,0,0,0,False,,0
OH6033012,0,0,0,0,False,13297,0
OH6033112,0,0,0,0,False,,0
OH6033212,0,0,0,0,False,,0
OH6033312,0,0,0,0,False,3525,0
OH6033412,0,0,0,0,False,,0
OH6033512,0,0,0,0,False,,0
OH6033612,0,0,0,0,False,,0
OH6033712,0,0,0,0,False,,0
OH6033812,0,0,0,0,False,,0
OH6033912,0,0,0,0,False,15945,0
OH6034012,0,0,0,0,False,,0
OH6034112,0,0,0,0,False,,0
OH6034212,0,0,0,0,False,,0
OH6034312,0,0,0,0,False,,0
OH6034412,0,0,0,0,False,,0
OH6034512,0,0,0,0,False,,0
OH6034612,0,0,0,0,False,,0
OH6034712,0,0,0,0,False,,0
OH6034812,0,0,0,0,False,7003,0
OH6034912,0,0,0,0,False,7913,0
OH6035012,0,0,0,0,False,,0
OH6035112,0,0,0,0,False,,0
OH6035212,0,0,0,0,False,9103,0
OH6035312,0,0,0,0,False,,0
OH6035412,0,0,0,0,False,,0
OH6035512,0,0,0,0,False,10828,0
OH6035612,6,0,5,0,True,653,83
OH6035712,0,0,0,0,False,8328,0
OH6035812,0,0,0,0,False,6780,0
OH6035912,0,0,0,0,False,,0
OH6036012,0,0,0,0,False,,0
OH6036112,0,0,0,0,False,,0
OH6036212,0,0,0,0,False,,0
OH6036312,0,0,0,0,False,,0
OH6036412,0,0,0,0,False,,0
OH6036512,0,0,0,0,False,,0
OH6036612,0,0,0,0,False,,0
OH6036712,0,0,0,0,False,3881,0
OH6036812,0,0,0,0,False,,0
OH6036912,0,0,0,0,False,12142,0
OH6037012,0,0,0,0,False,,0
OH6037112,0,0,0,0,False,,0
OH6037212,0,0,0,0,False,4591,0
OH6037312,0,0,0,0,False,,0
OH6037412,0,0,0,0,False,,0
OH6037512,0,0,0,0,False,,0
OH6037612,0,0,0,0,False,,0
OH6037712,0,0,0,0,False,,0
OH6037812,0,0,0,0,False,8937,0
OH6037912,16,0,11,0,True,195,100
OH6038012,0,0,0,0,False,,0
OH6038112,0,0,0,0,False,,0
OH6038212,0,0,0,0,False,,0
OH6038312,0,0,0,0,False,,0
OH6038412,0,0,0,0,False,7003,0
OH6038512,0,0,0,0,False,,0
OH6038612,0,0,0,0,False,,0
OH6038712,0,0,0,0,False,,0
OH6038812,0,0,0,0,False,,0
OH6038912,0,0,0,0,False,,0
OH6039011,0,0,0,0,False,,0
OH6039112,0,0,0,0,False,10027,0
OH6039212,0,0,0,0,False,10412,0
OH6039312,0,0,0,0,False,,0
